benchmark,query_idx,running_time_sec
JOBLightRanges,610,0.113370
JOBLightRanges,611,0.176127
JOBLightRanges,612,0.075546
JOBLightRanges,613,0.260309
JOBLightRanges,614,0.093162
JOBLightRanges,615,0.429722
JOBLightRanges,616,0.463224
JOBLightRanges,617,0.079571
JOBLightRanges,618,0.124046
JOBLightRanges,619,0.206388
JOBLightRanges,620,0.155713
JOBLightRanges,621,0.126276
JOBLightRanges,622,0.340391
JOBLightRanges,623,0.264611
JOBLightRanges,624,0.115836
JOBLightRanges,625,0.080288
JOBLightRanges,626,0.115514
JOBLightRanges,627,0.283481
JOBLightRanges,628,0.144401
JOBLightRanges,629,0.082827
JOBLightRanges,630,0.177371
JOBLightRanges,631,0.099060
JOBLightRanges,632,0.225341
JOBLightRanges,633,0.158538
JOBLightRanges,634,0.223738
JOBLightRanges,635,0.382954
JOBLightRanges,636,1.439499
JOBLightRanges,637,0.079378
JOBLightRanges,638,0.279356
JOBLightRanges,639,0.123784
JOBLightRanges,640,1.007709
JOBLightRanges,641,0.274818
JOBLightRanges,642,0.134799
JOBLightRanges,643,0.167989
JOBLightRanges,644,0.223540
JOBLightRanges,645,0.238526
JOBLightRanges,646,0.233763
JOBLightRanges,647,0.103812
JOBLightRanges,648,0.099636
JOBLightRanges,649,0.264806
JOBLightRanges,650,0.095601
JOBLightRanges,651,0.085126
JOBLightRanges,652,0.151503
JOBLightRanges,653,0.279893
JOBLightRanges,654,0.078779
JOBLightRanges,655,0.096407
JOBLightRanges,656,0.177706
JOBLightRanges,657,0.214839
JOBLightRanges,658,0.180050
JOBLightRanges,659,0.079738
JOBLightRanges,660,0.097679
JOBLightRanges,661,0.260237
JOBLightRanges,662,0.271648
JOBLightRanges,663,0.314263
JOBLightRanges,664,0.437565
JOBLightRanges,665,0.549971
JOBLightRanges,666,0.127413
JOBLightRanges,667,0.431406
JOBLightRanges,668,0.348336
JOBLightRanges,669,0.217694
JOBLightRanges,670,0.141572
JOBLightRanges,671,0.190961
JOBLightRanges,672,0.075828
JOBLightRanges,673,0.322393
JOBLightRanges,674,0.238402
JOBLightRanges,675,0.279559
JOBLightRanges,676,0.277635
JOBLightRanges,677,0.084347
JOBLightRanges,678,0.173823
JOBLightRanges,679,0.592141
JOBLightRanges,680,0.205358
JOBLightRanges,681,0.184320
JOBLightRanges,682,0.352246
JOBLightRanges,683,0.803619
JOBLightRanges,684,0.247617
JOBLightRanges,685,0.337167
JOBLightRanges,686,0.327771
JOBLightRanges,687,0.159535
JOBLightRanges,688,0.115145
JOBLightRanges,689,0.249582
JOBLightRanges,690,0.213470
JOBLightRanges,691,0.157006
JOBLightRanges,692,0.322349
JOBLightRanges,693,0.188046
JOBLightRanges,694,0.143155
JOBLightRanges,695,0.370292
JOBLightRanges,696,0.223654
JOBLightRanges,697,0.321496
JOBLightRanges,698,0.231299
JOBLightRanges,699,0.347217
JOBLightRanges,700,0.156273
JOBLightRanges,701,0.102093
JOBLightRanges,702,0.371068
JOBLightRanges,703,0.236212
JOBLightRanges,704,0.260895
JOBLightRanges,705,0.241034
JOBLightRanges,706,1.054493
JOBLightRanges,707,0.127180
JOBLightRanges,708,0.234014
JOBLightRanges,709,0.177548
JOBLightRanges,710,0.385019
JOBLightRanges,711,0.080666
JOBLightRanges,712,0.221765
JOBLightRanges,713,0.633495
JOBLightRanges,714,0.094326
JOBLightRanges,715,0.300153
JOBLightRanges,716,1.327650
JOBLightRanges,717,0.142532
JOBLightRanges,718,0.434419
JOBLightRanges,719,0.128001
JOBLightRanges,720,1.451791
JOBLightRanges,721,0.119812
JOBLightRanges,722,0.103623
JOBLightRanges,723,0.081888
JOBLightRanges,724,1.816233
JOBLightRanges,725,1.010020
JOBLightRanges,726,0.114205
JOBLightRanges,727,0.585325
JOBLightRanges,728,0.514019
JOBLightRanges,729,0.237598
JOBLightRanges,730,0.564513
JOBLightRanges,731,0.132671
JOBLightRanges,732,0.076619
JOBLightRanges,733,1.626838
JOBLightRanges,734,1.194777
JOBLightRanges,735,0.408210
JOBLightRanges,736,0.313907
JOBLightRanges,737,0.275560
JOBLightRanges,738,0.657249
JOBLightRanges,739,1.474199
JOBLightRanges,740,0.305407
JOBLightRanges,741,0.241768
JOBLightRanges,742,0.358996
JOBLightRanges,743,2.844438
JOBLightRanges,744,0.203461
JOBLightRanges,745,17.030641
JOBLightRanges,746,0.407660
JOBLightRanges,747,0.700594
JOBLightRanges,748,0.343710
JOBLightRanges,749,0.205562
JOBLightRanges,750,0.193005
JOBLightRanges,751,0.703342
JOBLightRanges,752,0.344118
JOBLightRanges,753,0.361680
JOBLightRanges,754,0.185497
JOBLightRanges,755,0.212866
JOBLightRanges,756,0.356086
JOBLightRanges,757,0.295274
JOBLightRanges,758,0.536206
JOBLightRanges,759,0.099304
JOBLightRanges,760,0.197443
JOBLightRanges,761,0.614504
JOBLightRanges,762,1.220839
JOBLightRanges,763,0.217330
JOBLightRanges,764,0.088208
JOBLightRanges,765,0.153105
JOBLightRanges,766,0.260877
JOBLightRanges,767,0.556190
JOBLightRanges,768,7.723501
JOBLightRanges,769,0.129863
JOBLightRanges,770,0.129589
JOBLightRanges,771,8.479866
JOBLightRanges,772,0.100102
JOBLightRanges,773,0.069624
JOBLightRanges,774,0.467762
JOBLightRanges,775,0.066138
JOBLightRanges,776,0.065058
JOBLightRanges,777,0.112349
JOBLightRanges,778,8.086817
JOBLightRanges,779,0.526335
JOBLightRanges,780,0.137129
JOBLightRanges,781,0.091498
JOBLightRanges,782,0.110937
JOBLightRanges,783,0.066396
JOBLightRanges,784,0.099055
JOBLightRanges,785,0.087022
JOBLightRanges,786,0.879716
JOBLightRanges,787,0.111096
JOBLightRanges,788,0.102377
JOBLightRanges,789,3.543123
JOBLightRanges,790,0.646508
JOBLightRanges,791,0.169804
JOBLightRanges,792,0.210598
JOBLightRanges,793,0.067762
JOBLightRanges,794,0.088493
JOBLightRanges,795,0.177586
JOBLightRanges,796,0.166259
JOBLightRanges,797,0.131798
JOBLightRanges,798,0.085035
JOBLightRanges,799,0.065078
JOBLightRanges,800,1.749997
JOBLightRanges,801,0.203843
JOBLightRanges,802,1.142867
JOBLightRanges,803,0.066449
JOBLightRanges,804,0.090348
JOBLightRanges,805,33.106145
JOBLightRanges,806,0.961770
JOBLightRanges,807,0.205393
JOBLightRanges,808,0.167419
JOBLightRanges,809,0.047068
JOBLightRanges,810,0.057955
JOBLightRanges,811,0.079395
JOBLightRanges,812,0.213567
JOBLightRanges,813,0.140522
JOBLightRanges,814,0.089575
JOBLightRanges,815,0.245159
JOBLightRanges,816,0.096385
JOBLightRanges,817,0.105315
JOBLightRanges,818,0.098294
JOBLightRanges,819,0.142166
JOBLightRanges,820,2.269719
JOBLightRanges,821,0.067100
JOBLightRanges,822,0.118146
JOBLightRanges,823,0.809674
JOBLightRanges,824,0.057786
JOBLightRanges,825,0.150113
JOBLightRanges,826,0.109501
JOBLightRanges,827,0.309952
JOBLightRanges,828,127.059006
JOBLightRanges,829,10.725018
JOBLightRanges,830,8.981153
JOBLightRanges,831,0.532436
JOBLightRanges,832,7.847466
JOBLightRanges,833,0.198576
JOBLightRanges,834,0.517396
JOBLightRanges,835,11.814453
JOBLightRanges,836,0.820603
JOBLightRanges,837,74.106779
JOBLightRanges,838,0.286628
JOBLightRanges,839,0.223832
JOBLightRanges,840,0.271476
JOBLightRanges,841,0.191791
JOBLightRanges,842,0.145124
JOBLightRanges,843,0.181475
JOBLightRanges,844,0.123841
