benchmark,query_idx,running_time_sec
JOBLightRanges,589,0.151531
JOBLightRanges,590,0.356616
JOBLightRanges,591,0.161237
JOBLightRanges,592,0.091852
JOBLightRanges,593,0.070290
JOBLightRanges,594,0.321284
JOBLightRanges,595,0.296353
JOBLightRanges,596,0.063379
JOBLightRanges,597,0.290582
JOBLightRanges,598,0.057696
JOBLightRanges,599,0.110232
JOBLightRanges,600,0.101653
JOBLightRanges,601,0.130239
JOBLightRanges,602,0.065356
JOBLightRanges,603,0.371110
JOBLightRanges,604,0.074951
JOBLightRanges,605,0.207513
JOBLightRanges,606,0.101362
JOBLightRanges,607,0.372145
JOBLightRanges,608,1.879333
JOBLightRanges,609,0.082470
JOBLightRanges,610,0.116933
JOBLightRanges,611,0.625680
JOBLightRanges,612,0.080583
JOBLightRanges,613,0.624416
JOBLightRanges,614,0.100248
JOBLightRanges,615,0.450749
JOBLightRanges,616,0.456906
JOBLightRanges,617,0.085718
JOBLightRanges,618,0.128939
JOBLightRanges,619,0.252296
JOBLightRanges,620,0.158863
JOBLightRanges,621,0.136822
JOBLightRanges,622,0.344079
JOBLightRanges,623,0.268364
JOBLightRanges,624,0.117294
JOBLightRanges,625,0.085930
JOBLightRanges,626,0.119440
JOBLightRanges,627,1.503070
JOBLightRanges,628,0.141074
JOBLightRanges,629,0.088072
JOBLightRanges,630,0.203840
JOBLightRanges,631,0.104623
JOBLightRanges,632,0.230821
JOBLightRanges,633,0.163705
JOBLightRanges,634,0.225638
JOBLightRanges,635,0.382511
JOBLightRanges,636,1.426431
JOBLightRanges,637,0.084456
JOBLightRanges,638,0.280912
JOBLightRanges,639,0.137931
JOBLightRanges,640,0.961589
JOBLightRanges,641,0.281606
JOBLightRanges,642,0.150065
JOBLightRanges,643,0.164510
JOBLightRanges,644,0.217655
JOBLightRanges,645,0.239727
JOBLightRanges,646,0.242564
JOBLightRanges,647,0.109004
JOBLightRanges,648,0.110779
JOBLightRanges,649,0.267901
JOBLightRanges,650,0.102686
JOBLightRanges,651,0.086420
JOBLightRanges,652,0.156216
JOBLightRanges,653,0.286705
JOBLightRanges,654,0.085100
JOBLightRanges,655,0.099743
JOBLightRanges,656,0.235763
JOBLightRanges,657,0.373141
JOBLightRanges,658,0.138681
JOBLightRanges,659,0.083800
JOBLightRanges,660,0.099787
JOBLightRanges,661,0.265558
JOBLightRanges,662,0.357430
JOBLightRanges,663,0.203598
JOBLightRanges,664,0.445392
JOBLightRanges,665,0.889193
JOBLightRanges,666,0.113633
JOBLightRanges,667,0.314610
JOBLightRanges,668,0.347324
JOBLightRanges,669,0.236440
JOBLightRanges,670,0.139491
JOBLightRanges,671,0.191453
JOBLightRanges,672,0.213094
JOBLightRanges,673,0.320027
JOBLightRanges,674,0.243275
JOBLightRanges,675,0.302922
JOBLightRanges,676,0.282391
JOBLightRanges,677,0.088316
JOBLightRanges,678,0.148847
JOBLightRanges,679,0.594008
JOBLightRanges,680,0.201131
JOBLightRanges,681,0.196310
JOBLightRanges,682,0.509428
JOBLightRanges,683,0.806312
JOBLightRanges,684,0.683209
JOBLightRanges,685,0.371178
JOBLightRanges,686,0.342479
JOBLightRanges,687,0.158126
JOBLightRanges,688,0.118889
JOBLightRanges,689,0.233692
JOBLightRanges,690,0.293249
JOBLightRanges,691,0.157467
JOBLightRanges,692,0.330117
JOBLightRanges,693,0.183164
JOBLightRanges,694,0.154346
JOBLightRanges,695,0.312366
JOBLightRanges,696,0.234468
JOBLightRanges,697,0.319169
JOBLightRanges,698,0.230382
JOBLightRanges,699,0.348572
JOBLightRanges,700,0.158012
JOBLightRanges,701,0.124756
JOBLightRanges,702,0.364255
JOBLightRanges,703,0.236976
JOBLightRanges,704,0.263369
JOBLightRanges,705,0.235086
JOBLightRanges,706,1.111166
JOBLightRanges,707,0.132259
JOBLightRanges,708,0.237363
JOBLightRanges,709,0.195326
JOBLightRanges,710,0.416982
JOBLightRanges,711,0.076919
JOBLightRanges,712,0.227788
JOBLightRanges,713,0.630951
JOBLightRanges,714,0.100088
JOBLightRanges,715,0.306475
JOBLightRanges,716,0.771640
JOBLightRanges,717,0.140931
JOBLightRanges,718,0.736649
JOBLightRanges,719,0.130266
JOBLightRanges,720,1.271155
JOBLightRanges,721,0.122278
JOBLightRanges,722,0.256897
JOBLightRanges,723,0.085824
JOBLightRanges,724,1.458175
JOBLightRanges,725,1.124191
JOBLightRanges,726,0.117772
JOBLightRanges,727,0.596964
JOBLightRanges,728,0.537117
JOBLightRanges,729,0.272474
JOBLightRanges,730,1.715495
JOBLightRanges,731,0.125948
JOBLightRanges,732,0.090522
JOBLightRanges,733,1.084490
JOBLightRanges,734,1.034884
JOBLightRanges,735,0.360376
JOBLightRanges,736,0.327759
JOBLightRanges,737,0.304241
JOBLightRanges,738,0.640692
JOBLightRanges,739,1.007979
JOBLightRanges,740,0.597803
JOBLightRanges,741,0.242459
JOBLightRanges,742,0.359748
JOBLightRanges,743,2.891872
JOBLightRanges,744,0.256970
JOBLightRanges,745,6.572811
JOBLightRanges,746,0.382428
JOBLightRanges,747,0.581859
JOBLightRanges,748,0.682767
JOBLightRanges,749,0.253549
